district_name,school_name,level,street_address,city,state,zip,latitude,longitude,charter
HILLSBOROUGH,MENDENHALL ELEMENTARY SCHOOL                                                                        ,elementary,5202 N MENDENHALL DR                                                            ,TAMPA               ,FL,33603-1513,27.99381,-82.47963,False
HILLSBOROUGH,MENDEZ EXCEPTIONAL CENTER                                                                           ,"elementary, middle, high",2934 E HILLSBOROUGH AVE                                                         ,TAMPA               ,FL,33610-4413,27.99724,-82.42727,False
HILLSBOROUGH,FERRELL MIDDLE MAGNET SCHOOL                                                                        ,middle,4302 N 24TH ST                                                                  ,TAMPA               ,FL,33610-7604,27.98415,-82.4332,False
HILLSBOROUGH,MIDDLETON HIGH SCHOOL                                                                               ,high,4801 N 22ND ST                                                                  ,TAMPA               ,FL,33610-6207,27.99039,-82.4333,False
HILLSBOROUGH,MILES ELEMENTARY SCHOOL                                                                             ,elementary,317 E 124TH AVE                                                                 ,TAMPA               ,FL,33612-4304,28.05922,-82.45686,False
HILLSBOROUGH,MINTZ ELEMENTARY SCHOOL                                                                             ,elementary,1510 HEATHER LAKES BLVD                                                         ,BRANDON             ,FL,33511-1871,27.9151,-82.30719,False
HILLSBOROUGH,MITCHELL ELEMENTARY SCHOOL                                                                          ,elementary,205 S BUNGALOW PARK AVE                                                         ,TAMPA               ,FL,33609-3112,27.94294,-82.49073,False
HILLSBOROUGH,MCKITRICK ELEMENTARY SCHOOL                                                                         ,elementary,5503 W LUTZ LAKE FERN RD                                                        ,LUTZ                ,FL,33558-9234,28.15657,-82.53129,False
HILLSBOROUGH,MORGAN WOODS ELEMENTARY SCHOOL                                                                      ,elementary,7001 ARMAND DR                                                                  ,TAMPA               ,FL,33634-3520,28.01331,-82.55938,False
HILLSBOROUGH,MORT ELEMENTARY SCHOOL                                                                              ,elementary,1806 E BEARSS AVE                                                               ,TAMPA               ,FL,33613-2439,28.08131,-82.43973,False
HILLSBOROUGH,MULRENNAN MIDDLE SCHOOL                                                                             ,middle,4215 DURANT RD                                                                  ,VALRICO             ,FL,33596-5410,27.90663,-82.22951,False
HILLSBOROUGH,NELSON ELEMENTARY SCHOOL                                                                            ,elementary,5413 DURANT RD                                                                  ,DOVER               ,FL,33527-6320,27.90739,-82.20433,False
HILLSBOROUGH,NORTHWEST ELEMENTARY SCHOOL                                                                         ,elementary,16438 HUTCHISON RD                                                              ,TAMPA               ,FL,33625-1045,28.1052,-82.54822,False
HILLSBOROUGH,OAK GROVE ELEMENTARY SCHOOL                                                                         ,elementary,6315 N ARMENIA AVE                                                              ,TAMPA               ,FL,33604-5709,28.00433,-82.48229,False
HILLSBOROUGH,NEWSOME HIGH SCHOOL                                                                                 ,high,16550 FISHHAWK BLVD                                                             ,LITHIA              ,FL,33547-3820,27.85916,-82.20739,False
HILLSBOROUGH,MULLER ELEMENTARY MAGNET SCHOOL                                                                     ,elementary,13615 N 22ND ST                                                                 ,TAMPA               ,FL,33613-4421,28.0717,-82.43151,False
HILLSBOROUGH,OAK PARK ELEMENTARY SCHOOL                                                                          ,elementary,2716 N 46TH ST                                                                  ,TAMPA               ,FL,33605-2423,27.96778,-82.40697,False
HILLSBOROUGH,ORANGE GROVE MIDDLE MAGNET SCHOOL                                                                   ,middle,3415 N 16TH ST                                                                  ,TAMPA               ,FL,33605-1107,27.97524,-82.44036,False
HILLSBOROUGH,PALM RIVER ELEMENTARY SCHOOL                                                                        ,elementary,805 MAYDELL DR                                                                  ,TAMPA               ,FL,33619-4542,27.94116,-82.38562,False
HILLSBOROUGH,PINECREST ELEMENTARY SCHOOL                                                                         ,elementary,7950 LITHIA PINECREST RD                                                        ,LITHIA              ,FL,33547-1882,27.84939,-82.14798,False
HILLSBOROUGH,RIVERVIEW HIGH SCHOOL                                                                               ,high,11311 BOYETTE RD                                                                ,RIVERVIEW           ,FL,33569-5525,27.84984,-82.3123,False
HILLSBOROUGH,PIZZO K-8 SCHOOL                                                                                    ,"elementary, middle",11701 USF BULL RUN ST                                                           ,TAMPA               ,FL,33617-5101,28.05578,-82.40439,False
HILLSBOROUGH,PLANT HIGH SCHOOL                                                                                   ,high,2415 S HIMES AVE                                                                ,TAMPA               ,FL,33629-5134,27.92365,-82.50288,False
HILLSBOROUGH,PLANT CITY HIGH SCHOOL                                                                              ,high,1 RAIDER PL                                                                     ,PLANT CITY          ,FL,33563-7199,27.99004,-82.12746,False
HILLSBOROUGH,PRIDE ELEMENTARY SCHOOL                                                                             ,elementary,10310 LIONS DEN DR                                                              ,TAMPA               ,FL,33647-3382,28.15694,-82.31906,False
HILLSBOROUGH,TOMLIN MIDDLE SCHOOL                                                                                ,middle,501 N WOODROW WILSON ST                                                         ,PLANT CITY          ,FL,33563-4157,28.018,-82.14723,False
HILLSBOROUGH,POTTER ELEMENTARY SCHOOL                                                                            ,elementary,3224 E CAYUGA ST                                                                ,TAMPA               ,FL,33610-6940,27.98711,-82.4238,False
HILLSBOROUGH,HILLSBOROUGH ESE CONTRACTED RESIDENTIAL PLACEMENT                                                   ,high,901 E KENNEDY BLVD                                                              ,TAMPA               ,FL,33602-3502,27.94925,-82.45218,False
HILLSBOROUGH,PROGRESS VILLAGE MIDDLE MAGNET                                                                      ,middle,8113 ZINNIA DR                                                                  ,TAMPA               ,FL,33619-7349,27.89246,-82.36655,False
HILLSBOROUGH,RANDALL MIDDLE SCHOOL                                                                               ,middle,16510 FISHHAWK BLVD                                                             ,LITHIA              ,FL,33547-3820,27.85798,-82.20735,False
HILLSBOROUGH,RIVERHILLS ELEMENTARY MAGNET SCHOOL                                                                 ,elementary,405 S RIVERHILLS DR                                                             ,TEMPLE TERRACE      ,FL,33617-7805,28.02072,-82.38608,False
HILLSBOROUGH,RIVERVIEW ELEMENTARY SCHOOL                                                                         ,elementary,10809 HANNAWAY RD                                                               ,RIVERVIEW           ,FL,33578-3913,27.87514,-82.32451,False
HILLSBOROUGH,ROBINSON ELEMENTARY SCHOOL                                                                          ,elementary,4801 TURKEY CREEK RD                                                            ,PLANT CITY          ,FL,33567-8647,27.94756,-82.17125,False
HILLSBOROUGH,ROBINSON HIGH SCHOOL                                                                                ,high,6311 S LOIS AVE                                                                 ,TAMPA               ,FL,33616-1617,27.87456,-82.5157,False
HILLSBOROUGH,ROBLES ELEMENTARY SCHOOL                                                                            ,elementary,4405 E SLIGH AVE                                                                ,TAMPA               ,FL,33610-1829,28.0098,-82.40925,False
HILLSBOROUGH,RODGERS MIDDLE MAGNET SCHOOL                                                                        ,middle,11910 TUCKER RD                                                                 ,RIVERVIEW           ,FL,33569-4154,27.84489,-82.2966,False
HILLSBOROUGH,LAVOY EXCEPTIONAL CENTER                                                                            ,"elementary, middle, high",4410 W MAIN ST                                                                  ,TAMPA               ,FL,33607-4002,27.95748,-82.51939,False
HILLSBOROUGH,JEFFERSON HIGH SCHOOL                                                                               ,high,4401 W CYPRESS ST                                                               ,TAMPA               ,FL,33607-4006,27.95229,-82.518,False
HILLSBOROUGH,ROOSEVELT ELEMENTARY SCHOOL                                                                         ,elementary,3205 S FERDINAND AVE                                                            ,TAMPA               ,FL,33629-8009,27.91662,-82.49795,False
HILLSBOROUGH,ROLAND PARK K-8 MAGNET SCHOOL                                                                       ,"elementary, middle",1510 N MANHATTAN AVE                                                            ,TAMPA               ,FL,33607-4017,27.95645,-82.51898,False
HILLSBOROUGH,RUSKIN ELEMENTARY SCHOOL                                                                            ,elementary,101 E COLLEGE AVE                                                               ,RUSKIN              ,FL,33570-4703,27.71305,-82.43284,False
HILLSBOROUGH,SCHMIDT ELEMENTARY SCHOOL                                                                           ,elementary,1250 WILLIAMS RD                                                                ,BRANDON             ,FL,33510-2270,27.95825,-82.31959,False
HILLSBOROUGH,SCHWARZKOPF ELEMENTARY SCHOOL                                                                       ,elementary,18333 CALUSA TRACE BLVD                                                         ,LUTZ                ,FL,33558-2732,28.1385,-82.50526,False
HILLSBOROUGH,SEFFNER ELEMENTARY SCHOOL                                                                           ,elementary,109 CACTUS RD                                                                   ,SEFFNER             ,FL,33584-6103,27.96599,-82.27554,False
HILLSBOROUGH,SEMINOLE ELEMENTARY SCHOOL                                                                          ,elementary,6201 N CENTRAL AVE                                                              ,TAMPA               ,FL,33604-6711,28.00429,-82.45463,False
HILLSBOROUGH,SESSUMS ELEMENTARY SCHOOL                                                                           ,elementary,11525 RAMBLE CREEK DR                                                           ,RIVERVIEW           ,FL,33569-2042,27.83392,-82.32014,False
HILLSBOROUGH,SHAW ELEMENTARY SCHOOL                                                                              ,elementary,11311 N 15TH ST                                                                 ,TAMPA               ,FL,33612-5935,28.05169,-82.4414,False
HILLSBOROUGH,SHORE ELEMENTARY MAGNET SCHOOL                                                                      ,elementary,1908 E 2ND AVE                                                                  ,TAMPA               ,FL,33605-5204,27.95705,-82.43757,False
HILLSBOROUGH,SIMMONS EXCEPTIONAL CENTER                                                                          ,"elementary, middle, high",1202 W GRANT ST                                                                 ,PLANT CITY          ,FL,33563-6800,28.00496,-82.13427,False
HILLSBOROUGH,BLOOMINGDALE HIGH SCHOOL                                                                            ,high,1700 BLOOMINGDALE AVE                                                           ,VALRICO             ,FL,33596-6220,27.89373,-82.25375,False
HILLSBOROUGH,SICKLES HIGH SCHOOL                                                                                 ,high,7950 GUNN HWY                                                                   ,TAMPA               ,FL,33626-1617,28.07925,-82.58273,False
HILLSBOROUGH,SOUTH COUNTY CAREER CENTER                                                                          ,"elementary, middle, high",2810 JOHN SHERMAN WAY                                                           ,RUSKIN              ,FL,33570-2501,27.67206,-82.47245,False
HILLSBOROUGH,BOWERS-WHITLEY CAREER CENTER                                                                        ,high,13609 N 22ND ST                                                                 ,TAMPA               ,FL,33613-4421,28.07068,-82.43202,False
HILLSBOROUGH,SPRINGHEAD ELEMENTARY SCHOOL                                                                        ,elementary,3208 NESMITH RD                                                                 ,PLANT CITY          ,FL,33566-4656,27.97353,-82.07056,False
HILLSBOROUGH,SULPHUR SPRINGS K-8 SCHOOL                                                                          ,"elementary, middle",8412 N 13TH ST                                                                  ,TAMPA               ,FL,33604-1842,28.02702,-82.44654,False
HILLSBOROUGH,SUMMERFIELD ELEMENTARY SCHOOL                                                                       ,elementary,11990 BIG BEND RD                                                               ,RIVERVIEW           ,FL,33579-9395,27.8028,-82.28881,False
HILLSBOROUGH,SYMMES ELEMENTARY SCHOOL                                                                            ,elementary,6280 WATSON RD                                                                  ,RIVERVIEW           ,FL,33578-4248,27.88871,-82.30888,False
HILLSBOROUGH,TAMPA BAY TECH HIGH SCHOOL                                                                          ,high,6410 ORIENT RD                                                                  ,TAMPA               ,FL,33610-9438,28.00823,-82.37434,False
HILLSBOROUGH,TAMPA BAY BOULEVARD ELEMENTARY SCHOOL                                                               ,elementary,3111 W TAMPA BAY BLVD                                                           ,TAMPA               ,FL,33607-6613,27.9749,-82.49439,False
HILLSBOROUGH,RAMPELLO K-8 MAGNET SCHOOL                                                                          ,"elementary, middle",802 E WASHINGTON ST                                                             ,TAMPA               ,FL,33602-4102,27.94838,-82.45255,False
HILLSBOROUGH,TAMPA PALMS ELEMENTARY SCHOOL                                                                       ,elementary,6100 TAMPA PALMS BLVD                                                           ,TAMPA               ,FL,33647-1099,28.09801,-82.38557,False
HILLSBOROUGH,TEMPLE TERRACE ELEMENTARY SCHOOL                                                                    ,elementary,124 FLOTTO AVE                                                                  ,TEMPLE TERRACE      ,FL,33617-5524,28.03462,-82.39126,False
HILLSBOROUGH,DOROTHY THOMAS CENTER                                                                               ,"elementary, middle, high",3215 NUNDY RD                                                                   ,TAMPA               ,FL,33618-2511,28.06939,-82.4952,False
HILLSBOROUGH,THE SPRING                                                                                          ,"elementary, middle, high",1009 N PARSONS RD                                                               ,SEFFNER             ,FL,33584-3507,28.00784,-82.28559,False
HILLSBOROUGH,NORTH TAMPA EPIC 3 CENTER                                                                           ,high,8602 N ARMENIA AVE                                                              ,TAMPA               ,FL,33604-2502,28.03008,-82.48421,False
HILLSBOROUGH,BRANDON EPIC 3 CENTER                                                                               ,high,1019 N PARSONS RD                                                               ,SEFFNER             ,FL,33584-3507,28.00787,-82.2856,False
HILLSBOROUGH,THONOTOSASSA ELEMENTARY SCHOOL                                                                      ,elementary,10050 SKEWLEE RD                                                                ,THONOTOSASSA        ,FL,33592-3210,28.05181,-82.31175,False
HILLSBOROUGH,TINKER K-8 SCHOOL                                                                                   ,"elementary, middle","8207 TINKER ST, MACDILL AFB                                                     ",TAMPA               ,FL,33621-1342,27.84693,-82.47678,False
HILLSBOROUGH,ACTS                                                                                                ,high,11309 TOM FOLSOM RD                                                             ,THONOTOSASSA        ,FL,33592-3448,28.05176,-82.32721,False
HILLSBOROUGH,TOWN & COUNTRY ELEMENTARY SCHOOL                                                                    ,elementary,6025 HANLEY RD                                                                  ,TAMPA               ,FL,33634-4913,28.00139,-82.56153,False
HILLSBOROUGH,WEBB MIDDLE SCHOOL                                                                                  ,middle,6035 HANLEY RD                                                                  ,TAMPA               ,FL,33634-4913,28.00258,-82.56201,False
HILLSBOROUGH,TRAPNELL ELEMENTARY SCHOOL                                                                          ,elementary,1605 W TRAPNELL RD                                                              ,PLANT CITY          ,FL,33566-0437,27.96606,-82.13841,False
HILLSBOROUGH,TURKEY CREEK MIDDLE SCHOOL                                                                          ,middle,5005 S TURKEY CREEK RD                                                          ,PLANT CITY          ,FL,33567-8648,27.94433,-82.17168,False
HILLSBOROUGH,TWIN LAKES ELEMENTARY SCHOOL                                                                        ,elementary,8507 N HABANA AVE                                                               ,TAMPA               ,FL,33614-1818,28.02811,-82.48761,False
HILLSBOROUGH,CAMINITI EXCEPTIONAL CENTER                                                                         ,"elementary, middle, high",2600 W HUMPHREY ST                                                              ,TAMPA               ,FL,33614-1825,28.03021,-82.48672,False
HILLSBOROUGH,VALRICO ELEMENTARY SCHOOL                                                                           ,elementary,609 S MILLER RD                                                                 ,VALRICO             ,FL,33594-4213,27.92852,-82.24261,False
HILLSBOROUGH,WALDEN LAKE ELEMENTARY SCHOOL                                                                       ,elementary,2800 TURKEY CREEK RD                                                            ,PLANT CITY          ,FL,33566-0263,27.9777,-82.16908,False
HILLSBOROUGH,WASHINGTON ELEMENTARY SCHOOL                                                                        ,elementary,1407 ESTELLE ST                                                                 ,TAMPA               ,FL,33605-4801,27.95841,-82.44986,False
HILLSBOROUGH,WALKER MIDDLE MAGNET SCHOOL                                                                         ,middle,8282 N MOBLEY RD                                                                ,ODESSA              ,FL,33556-2437,28.11297,-82.57635,False
HILLSBOROUGH,WESTCHASE ELEMENTARY SCHOOL                                                                         ,elementary,9517 W LINEBAUGH AVE                                                            ,TAMPA               ,FL,33626-1846,28.04498,-82.59251,False
HILLSBOROUGH,WESTSHORE ELEMENTARY SCHOOL                                                                         ,elementary,7110 S WESTSHORE BLVD                                                           ,TAMPA               ,FL,33616-2700,27.86279,-82.52668,False
HILLSBOROUGH,WEST TAMPA ELEMENTARY SCHOOL                                                                        ,elementary,2700 W CHERRY ST                                                                ,TAMPA               ,FL,33607-3352,27.96086,-82.48806,False
HILLSBOROUGH,WHARTON HIGH SCHOOL                                                                                 ,high,20150 BRUCE B DOWNS BLVD                                                        ,TAMPA               ,FL,33647-2482,28.15926,-82.35538,False
HILLSBOROUGH,WILLIAMS MIDDLE MAGNET SCHOOL                                                                       ,middle,5020 N 47TH ST                                                                  ,TAMPA               ,FL,33610-4712,27.99205,-82.40658,False
HILLSBOROUGH,JAMES ELEMENTARY SCHOOL                                                                             ,elementary,4302 E ELLICOTT ST                                                              ,TAMPA               ,FL,33610-5231,27.99165,-82.40992,False
HILLSBOROUGH,WILSON MIDDLE SCHOOL                                                                                ,middle,1005 W SWANN AVE                                                                ,TAMPA               ,FL,33606-2635,27.9376,-82.46999,False
HILLSBOROUGH,WILSON ELEMENTARY SCHOOL                                                                            ,elementary,702 W ENGLISH ST                                                                ,PLANT CITY          ,FL,33563-2370,28.02813,-82.12931,False
HILLSBOROUGH,WIMAUMA ELEMENTARY SCHOOL                                                                           ,elementary,5709 HICKMAN ST                                                                 ,WIMAUMA             ,FL,33598-3124,27.71003,-82.30189,False
HILLSBOROUGH,WITTER ELEMENTARY SCHOOL                                                                            ,elementary,10801 N 22ND ST                                                                 ,TAMPA               ,FL,33612-6019,28.04634,-82.43389,False
HILLSBOROUGH,WOODBRIDGE ELEMENTARY SCHOOL                                                                        ,elementary,8301 WOODBRIDGE BLVD                                                            ,TAMPA               ,FL,33615-2015,28.01506,-82.5759,False
HILLSBOROUGH,YATES ELEMENTARY SCHOOL                                                                             ,elementary,301 KINGSWAY RD                                                                 ,BRANDON             ,FL,33510-4696,27.94198,-82.27611,False
HILLSBOROUGH,YOUNG MIDDLE MAGNET SCHOOL                                                                          ,middle,1807 E DR MARTIN LUTHER KING JR BLVD                                            ,TAMPA               ,FL,33610-7518,27.97943,-82.43905,False
HILLSBOROUGH,ESE BIRTH THRU AGE 5                                                                                ,elementary,1202 E PALM AVE                                                                 ,TAMPA               ,FL,33605-3512,27.96291,-82.44565,False
HILLSBOROUGH,DELIA SANCHEZ FULL SERVICE SCHOOL                                                                   ,elementary,2100 E 26TH AVE                                                                 ,TAMPA               ,FL,33605-1236,27.97413,-82.43675,False
HILLSBOROUGH,ENCORE                                                                                              ,elementary,1101 RAY CHARLES BLVD                                                           ,TAMPA               ,FL,33602-3016,27.95524,-82.4544,False
HILLSBOROUGH,TERRACE COMMUNITY MIDDLE SCHOOL                                                                     ,middle,11734 JEFFERSON RD                                                              ,THONOTOSASSA        ,FL,33592-2101,28.05515,-82.34406,True
HILLSBOROUGH,VILLAGE OF EXCELLENCE ACADEMY                                                                       ,elementary,8718 N 46TH ST                                                                  ,TEMPLE TERRACE      ,FL,33617-6002,28.03047,-82.41036,True
HILLSBOROUGH,PEPIN ACADEMIES                                                                                     ,"elementary, middle, high",3916 E HILLSBOROUGH AVE                                                         ,TAMPA               ,FL,33610-4542,27.99671,-82.41524,True
HILLSBOROUGH,LEARNING GATE COMMUNITY SCHOOL                                                                      ,"elementary, middle",16215 HANNA RD                                                                  ,LUTZ                ,FL,33549-5701,28.1043,-82.44931,True
HILLSBOROUGH,RCMA WIMAUMA COMMUNITY ACADEMY                                                                      ,"elementary, middle",18240 US HIGHWAY 301 S                                                          ,WIMAUMA             ,FL,33598-4307,27.6633,-82.36308,True
HILLSBOROUGH,HORIZON CHARTER SCHOOL OF TAMPA                                                                     ,"elementary, middle",7235 W HILLSBOROUGH AVE                                                         ,TAMPA               ,FL,33634-4951,27.99838,-82.56174,True
HILLSBOROUGH,LEGACY PREPARATORY ACADEMY                                                                          ,"elementary, middle",302 E. LINEBAUGH AVE                                                            ,TAMPA               ,FL,33612-7425,28.04031,-82.45759,True
HILLSBOROUGH,WALTON ACADEMY                                                                                      ,elementary,4817 N FLORIDA AVE                                                              ,TAMPA               ,FL,33603-2117,27.98951,-82.45911,True
HILLSBOROUGH,TRINITY SCHOOL FOR CHILDREN                                                                         ,"elementary, middle",2402 W OSBORNE AVE                                                              ,TAMPA               ,FL,33603-1434,27.98775,-82.48315,True
HILLSBOROUGH,LITERACY/LEADERSHIP/TECHNOLOGY ACADEMY                                                              ,"elementary, middle",1090 NE 30TH STREET                                                             ,RUSKIN              ,FL,33570,27.72858,-82.39167,True
HILLSBOROUGH,KIDS COMMUNITY COLLEGE RIVERVIEW SOUTH                                                              ,"elementary, middle",10030 MATHOG RD                                                                 ,RIVERVIEW           ,FL,33578-5433,27.85653,-82.33305,True
HILLSBOROUGH,BROOKS DEBARTOLO COLLEGIATE HIGH SCHOOL                                                             ,high,10948 N CENTRAL AVE                                                             ,TAMPA               ,FL,33612-6604,28.04867,-82.45576,True
HILLSBOROUGH,INDEPENDENCE ACADEMY                                                                                ,"elementary, middle",12902 E US HIGHWAY 92                                                           ,DOVER               ,FL,33527-4139,28.01607,-82.24438,True
HILLSBOROUGH,FLORIDA AUTISM CHARTER SCHOOL OF EXCELLENCE                                                         ,"elementary, middle, high",6310 E SLIGH AVE                                                                ,TAMPA               ,FL,33617-9107,28.0122,-82.38192,True
HILLSBOROUGH,ADVANTAGE ACADEMY OF HILLSBOROUGH                                                                   ,"elementary, middle",350 W PROSSER DR                                                                ,PLANT CITY          ,FL,33563-6975,28.00148,-82.12417,True
HILLSBOROUGH,SEMINOLE HEIGHTS CHARTER HIGH SCHOOL                                                                ,high,4006 N FLORIDA AVE                                                              ,TAMPA               ,FL,33603-3816,27.98179,-82.45966,True
HILLSBOROUGH,VALRICO LAKE ADVANTAGE ACADEMY                                                                      ,elementary,13306 BOYETTE RD                                                                ,RIVERVIEW           ,FL,33569-5741,27.85415,-82.2713,True
HILLSBOROUGH,CHANNELSIDE ACADEMY OF MATH AND SCIENCE                                                             ,"elementary, middle",1029 E TWIGGS ST                                                                ,TAMPA               ,FL,33602-3527,27.95195,-82.44974,True
HILLSBOROUGH,WOODMONT CHARTER SCHOOL                                                                             ,"elementary, middle",10402 N 56TH ST                                                                 ,TEMPLE TERRACE      ,FL,33617-3637,28.04397,-82.39459,True
HILLSBOROUGH,LUTZ PREPARATORY SCHOOL                                                                             ,"elementary, middle",17951 N US HIGHWAY 41                                                           ,LUTZ                ,FL,33549-4503,28.13265,-82.46232,True
HILLSBOROUGH,PIVOT CHARTER SCHOOL                                                                                ,high,3020 S FALKENBURG RD                                                            ,RIVERVIEW           ,FL,33578-2562,27.91914,-82.33747,True
HILLSBOROUGH,NEW SPRINGS SCHOOLS                                                                                 ,"elementary, middle",2410 E BUSCH BLVD                                                               ,TAMPA               ,FL,33612-8410,28.03324,-82.43188,True
HILLSBOROUGH,WINTHROP CHARTER SCHOOL                                                                             ,"elementary, middle",6204 SCHOLARS HILL LN                                                           ,RIVERVIEW           ,FL,33578-4298,27.88948,-82.3177,True
HILLSBOROUGH,WEST UNIVERSITY CHARTER HIGH                                                                        ,high,11602 N 15TH ST                                                                 ,TAMPA               ,FL,33612-6086,28.0529,-82.44289,True
HILLSBOROUGH,BELL CREEK ACADEMY HIGH SCHOOL                                                                      ,high,13221 BOYETTE RD                                                                ,RIVERVIEW           ,FL,33569-5708,27.85239,-82.27247,True
HILLSBOROUGH,HENDERSON HAMMOCK CHARTER SCHOOL                                                                    ,"elementary, middle",10322 HENDERSON RD                                                              ,TAMPA               ,FL,33625-4952,28.04356,-82.55101,True
HILLSBOROUGH,KIDS COMMUNITY COLLEGE CHARTER SCHOOL SOUTHEAST HILLSBOROUGH COUNTY                                 ,elementary,11519 MCMULLEN RD                                                               ,RIVERVIEW           ,FL,33569-6627,27.86454,-82.30562,True
HILLSBOROUGH,BELL CREEK ACADEMY                                                                                  ,middle,13221 BOYETTE RD                                                                ,RIVERVIEW           ,FL,33569-5708,27.85239,-82.27247,True
HILLSBOROUGH,HILLSBOROUGH ACADEMY OF MATH AND SCIENCE                                                            ,"elementary, middle",9659 W WATERS AVE                                                               ,TAMPA               ,FL,33635,28.0302,-82.59672,True
HILLSBOROUGH,FOCUS ACADEMY                                                                                       ,high,304 DRUID HILLS RD                                                              ,TEMPLE TERRACE      ,FL,33617-4127,28.04383,-82.38887,True
HILLSBOROUGH,BRIDGEPREP ACADEMY OF TAMPA                                                                         ,"elementary, middle",2418 W SWANN AVE                                                                ,TAMPA               ,FL,33609-4712,27.9368,-82.48458,True
HILLSBOROUGH,VILLAGE OF EXCELLENCE ACADEMY MIDDLE SCHOOL                                                         ,middle,4600 E BUSCH BLVD                                                               ,TAMPA               ,FL,33617-0000,28.03298,-82.40947,True
HILLSBOROUGH,SUNLAKE ACADEMY OF MATH AND SCIENCES                                                                ,"elementary, middle",18681 N DALE MABRY HWY                                                          ,LUTZ                ,FL,33548-7902,28.14343,-82.49466,True
HILLSBOROUGH,EXCELSIOR PREP CHARTER SCHOOL                                                                       ,"elementary, middle",2156 UNIVERSITY SQUARE MALL UNIT 260                                            ,TAMPA               ,FL,33612-5516,28.05616,-82.43558,True
HILLSBOROUGH,CREEKSIDE CHARTER ACADEMY                                                                           ,"elementary, middle",14020 US HWY 301 S                                                              ,RIVERVIEW           ,FL,33578,27.77512,-82.33365,True
HILLSBOROUGH,WATERSET CHARTER SCHOOL                                                                             ,"elementary, middle",6540 KNOWLEDGE LN                                                               ,APOLLO BEACH        ,FL,33572,27.77657,-82.38588,True
HILLSBOROUGH,SOUTHSHORE CHARTER ACADEMY                                                                          ,"elementary, middle",11667 BIG BEND RD                                                               ,RIVERVIEW           ,FL,33579,27.79479,-82.30263,True
HILLSBOROUGH,VICTORY CHARTER SCHOOL TAMPA                                                                        ,"elementary, middle",13901 SHELDON RD                                                                ,TAMPA               ,FL,33625,28.07639,-82.57721,True
HILLSBOROUGH,BRIDGEPREP ACADEMY OF RIVERVIEW                                                                     ,"elementary, middle",6309 US HIGHWAY 301 S                                                           ,RIVERVIEW           ,FL,33578-3850,27.89317,-82.33844,True
HILLSBOROUGH,KIDS COMMUNITY COLLEGE CHARTER HIGH SCHOOL                                                          ,high,10550 JOHANNA AVE                                                               ,RIVERVIEW           ,FL,33578-4305,27.88179,-82.32859,True
HILLSBOROUGH,PLATO ACADEMY TAMPA CHARTER SCHOOL                                                                  ,"elementary, middle",4903 EHRLICH RD                                                                 ,TAMPA               ,FL,33624-2039,28.08488,-82.52989,True
HILLSBOROUGH,SPORTS LEADERSHIP AND MANAGEMENT ACADEMY (TAMPA)                                                    ,high,7116 GUNN HWY                                                                   ,TAMPA               ,FL,33625-3106,28.06845,-82.57089,True
HILLSBOROUGH,EAST TAMPA ACADEMY                                                                                  ,elementary,4309 N 34TH ST                                                                  ,TAMPA               ,FL,33610-6904,27.98492,-82.42217,True
HILLSBOROUGH,RIVERVIEW ACADEMY OF MATH AND SCIENCE                                                               ,"elementary, middle",9906 SYMMES RD                                                                  ,RIVERVIEW           ,FL,33578-9426,27.83616,-82.34477,True
HILLSBOROUGH,KIDS COMMUNITY COLLEGE SOUTHEAST MIDDLE CHARTER SCHOOL                                              ,middle,11513 MCMULLEN RD                                                               ,RIVERVIEW           ,FL,33569,27.83084,-82.30217,True
HILLSBOROUGH,THE COLLABORATORY PREPARATORY ACADEMY                                                               ,"elementary, middle",6406 E CHELSEA ST                                                               ,TAMPA               ,FL,33610-5628,27.98518,-82.38375,True
HILLSBOROUGH,NAVIGATOR ACADEMY OF LEADERSHIP VALRICO                                                             ,"elementary, middle",1101 E BLOOMINGDALE AVE                                                         ,VALRICO             ,FL,33596-6108,27.89221,-82.26637,True
HILLSBOROUGH,SLAM ACADEMY AT APOLLO BEACH                                                                        ,"elementary, middle, high",5150 N US HWY 41                                                                ,APOLLO BEACH        ,FL,33572-3500,27.74131,-82.42477,True
HILLSBOROUGH,DR KIRAN C PATEL HIGH SCHOOL                                                                        ,high,10721 RAULERSON RANCH RD                                                        ,TAMPA               ,FL,33637-5310,28.04773,-82.35126,True
HILLSBOROUGH,LITERACY LEADERSHIP TECHNOLOGY ACADEMY SOUTH BAY                                                    ,"elementary, middle",1090 NE 30TH STREET                                                             ,RUSKIN              ,FL,33570,27.72858,-82.39167,True
HILLSBOROUGH,WINTHROP COLLEGE PREP ACADEMY                                                                       ,high,12802 US HGWY 301                                                               ,RIVERVIEW           ,FL,33578,27.80599,-82.33386,True
HOLMES      ,POPLAR SPRINGS HIGH SCHOOL                                                                          ,"elementary, middle, high",3726 ATOMIC DR                                                                  ,GRACEVILLE          ,FL,32440-7430,30.95418,-85.57493,False
HOLMES      ,BETHLEHEM HIGH SCHOOL                                                                               ,"elementary, middle, high",2767 HIGHWAY 160                                                                ,BONIFAY             ,FL,32425-6815,30.92528,-85.7389,False
HOLMES      ,PONCE DE LEON HIGH SCHOOL                                                                           ,high,1477 AMMONS RD                                                                  ,PONCE DE LEON       ,FL,32455-8208,30.74071,-85.96314,False
