,school_1_id,school_2_id,School_1_Name,School_1_District,School_2_Name,School_2_District,distance_between
333,74,538,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,36.12705023
334,74,539,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,43.81517136
335,74,540,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,43.5275823
336,74,1511,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,30.27617657
337,74,1512,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,PREK ESE                                                                                            ,GULF        ,29.90385722
338,74,1513,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,35.42815777
339,74,1876,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,42.4494582
340,74,1878,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,42.31764312
341,74,1914,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,47.94724643
342,74,1915,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,48.21841577
343,74,1917,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,47.22762132
344,74,2153,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,43.69894208
345,74,2155,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,46.49944076
346,74,2389,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,48.60974163
347,74,3753,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,46.4698466
348,74,3757,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,36.40553882
349,74,3760,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,25.88351526
350,74,3764,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,47.30329395
351,74,3765,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,47.04866649
352,74,3766,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,33.77073235
353,74,3767,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,28.79863389
354,74,3771,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,42.27831418
355,74,3775,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,41.64595335
356,74,3776,ST. ANDREW SCHOOL  AT OAKLAND TERRACE                                                               ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,31.45965857
357,75,537,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,24.79700479
358,75,538,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,16.50655676
359,75,539,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,23.59122866
360,75,540,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,24.51606913
361,75,1489,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,WEST GADSDEN MIDDLE SCHOOL                                                                          ,GADSDEN     ,44.40857165
362,75,1492,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,GREENSBORO ELEMENTARY SCHOOL                                                                        ,GADSDEN     ,44.33183685
363,75,1493,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,CHATTAHOOCHEE ELEMENTARY SCHOOL                                                                     ,GADSDEN     ,42.86986158
364,75,1511,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,23.32987989
365,75,1512,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,PREK ESE                                                                                            ,GULF        ,23.08760197
366,75,1513,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,40.5047744
367,75,1873,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,POPLAR SPRINGS HIGH SCHOOL                                                                          ,HOLMES      ,41.24605313
368,75,1874,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,BETHLEHEM HIGH SCHOOL                                                                               ,HOLMES      ,42.36767642
369,75,1876,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,40.39828758
370,75,1878,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,32.64109976
371,75,1908,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,31.14005544
372,75,1909,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,MARIANNA K-8 SCHOOL                                                                                 ,JACKSON     ,34.42903041
373,75,1910,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,MALONE SCHOOL                                                                                       ,JACKSON     ,43.64137864
374,75,1912,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,SNEADS ELEMENTARY SCHOOL                                                                            ,JACKSON     ,37.8185084
375,75,1914,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,28.1540358
376,75,1915,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,29.23405978
377,75,1917,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,29.81274628
378,75,1918,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,GRACEVILLE SCHOOL                                                                                   ,JACKSON     ,41.89599052
379,75,1919,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,30.96652805
380,75,1920,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,30.9662824
381,75,2153,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,27.08884447
382,75,2154,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,HOSFORD ELEMENTARY JUNIOR HIGH SCHOOL                                                               ,LIBERTY     ,38.31492872
383,75,2155,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,28.13889648
384,75,3753,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,48.2741739
385,75,3757,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,49.03087816
386,75,3760,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,37.89699578
387,75,3764,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,48.48852484
388,75,3765,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,48.30084859
389,75,3766,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,41.48652855
390,75,3767,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,40.47022966
391,75,3771,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,28.71248809
392,75,3775,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,28.15183937
393,75,3776,WALLER ELEMENTARY SCHOOL                                                                            ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,23.93778026
394,76,538,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,42.04146912
395,76,539,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,48.03478049
396,76,1511,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,41.90652739
397,76,1512,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PREK ESE                                                                                            ,GULF        ,41.54679847
398,76,1513,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,48.27621475
399,76,1873,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,POPLAR SPRINGS HIGH SCHOOL                                                                          ,HOLMES      ,48.86844452
400,76,1874,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BETHLEHEM HIGH SCHOOL                                                                               ,HOLMES      ,44.40969653
401,76,1876,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,31.68655246
402,76,1878,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,35.46900847
403,76,1914,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,49.52800884
404,76,1915,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,48.39233417
405,76,1917,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,45.63764098
406,76,2358,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,ANNETTE P. EDWINS ELEMENTARY SCHOOL                                                                 ,OKALOOSA    ,47.16065828
407,76,2364,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,DESTIN ELEMENTARY SCHOOL                                                                            ,OKALOOSA    ,38.50938544
408,76,2365,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,LULA J. EDGE ELEMENTARY SCHOOL                                                                      ,OKALOOSA    ,41.2438883
409,76,2366,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,EGLIN ELEMENTARY SCHOOL                                                                             ,OKALOOSA    ,42.5678149
410,76,2370,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,SILVER SANDS-EXCEP. CHILDREN                                                                        ,OKALOOSA    ,47.2969542
411,76,2373,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WRIGHT ELEMENTARY SCHOOL                                                                            ,OKALOOSA    ,47.19551582
412,76,2374,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,SHALIMAR ELEMENTARY SCHOOL                                                                          ,OKALOOSA    ,44.0345452
413,76,2375,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,ELLIOTT POINT ELEMENTARY SCHOOL                                                                     ,OKALOOSA    ,44.93056861
414,76,2376,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,MARY ESTHER ELEMENTARY SCHOOL                                                                       ,OKALOOSA    ,48.31564207
415,76,2377,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,JAMES E PLEW ELEMENTARY SCHOOL                                                                      ,OKALOOSA    ,39.1068027
416,76,2380,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,KENWOOD ELEMENTARY SCHOOL                                                                           ,OKALOOSA    ,46.10365895
417,76,2384,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,ADDIE R. LEWIS SCHOOL                                                                               ,OKALOOSA    ,40.25518499
418,76,2385,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,LONGWOOD ELEMENTARY SCHOOL                                                                          ,OKALOOSA    ,44.93627017
419,76,2386,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,OKALOOSA TECHNICAL COLLEGE AND CHOICE HIGH SCHOOL                                                   ,OKALOOSA    ,46.71190815
420,76,2387,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,OKALOOSA STEMM CENTER                                                                               ,OKALOOSA    ,41.29145512
421,76,2389,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BLUEWATER ELEMENTARY SCHOOL                                                                         ,OKALOOSA    ,36.06516401
422,76,2397,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,OKALOOSA ACADEMY                                                                                    ,OKALOOSA    ,48.99399752
423,76,2399,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,LIZA JACKSON PREPARATORY SCHOOL                                                                     ,OKALOOSA    ,48.15672851
424,76,2400,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,NORTHWEST FLORIDA BALLET ACADEMIE                                                                   ,OKALOOSA    ,45.10311157
425,76,3753,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,34.22805688
426,76,3757,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,24.45087915
427,76,3760,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,13.420763
428,76,3762,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,MOSSY HEAD SCHOOL                                                                                   ,WALTON      ,41.70008702
429,76,3764,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,MAUDE SAUNDERS ELEMENTARY SCHOOL                                                                    ,WALTON      ,35.19858494
430,76,3765,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,34.93363616
431,76,3766,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,20.84388953
432,76,3767,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,16.30321715
433,76,3771,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,37.97925501
434,76,3775,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,37.36852337
435,76,3776,WEST BAY ELEMENTARY SCHOOL                                                                          ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,25.00951144
436,77,537,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,41.16702887
437,77,538,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,33.62268131
438,77,539,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,41.74578729
439,77,540,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,BLOUNTSTOWN ELEMENTARY SCHOOL                                                                       ,CALHOUN     ,40.67421555
440,77,1486,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,APALACHICOLA BAY CHARTER SCHOOL                                                                     ,FRANKLIN    ,48.18560642
441,77,1511,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WEWAHITCHKA ELEMENTARY SCHOOL                                                                       ,GULF        ,26.07140689
442,77,1512,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,PREK ESE                                                                                            ,GULF        ,25.69773754
443,77,1513,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,PORT ST. JOE ELEMENTARY SCHOOL                                                                      ,GULF        ,31.69703056
444,77,1514,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,PORT ST. JOE HIGH SCHOOL                                                                            ,GULF        ,32.00974728
445,77,1515,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WEWAHITCHKA HIGH SCHOOL                                                                             ,GULF        ,26.2677973
446,77,1875,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,PONCE DE LEON HIGH SCHOOL                                                                           ,HOLMES      ,45.40329017
447,77,1876,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,PONCE DE LEON ELEMENTARY SCHOOL                                                                     ,HOLMES      ,45.40329017
448,77,1877,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,HOLMES COUNTY HIGH SCHOOL                                                                           ,HOLMES      ,44.02169081
449,77,1878,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,43.94732925
450,77,1879,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,GRADUATION ASSISTANCE PROGRAM                                                                       ,HOLMES      ,44.55181421
451,77,1908,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,JACKSON COUNTY EARLY CHILDHOOD CENTER                                                               ,JACKSON     ,49.37248934
452,77,1914,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,46.69042021
453,77,1915,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,47.42455903
454,77,1916,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,COTTONDALE HIGH SCHOOL                                                                              ,JACKSON     ,46.78295336
455,77,1917,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,COTTONDALE ELEMENTARY SCHOOL                                                                        ,JACKSON     ,47.03584485
456,77,1919,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,49.27173402
457,77,1920,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,JCSB TAPP CONTRACT SITE                                                                             ,JACKSON     ,49.27144587
458,77,2153,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,40.24625188
459,77,2155,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,LIBERTY EARLY LEARNING CENTER                                                                       ,LIBERTY     ,43.40857521
460,77,3753,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WEST DEFUNIAK ELEMENTARY SCHOOL                                                                     ,WALTON      ,49.99936036
461,77,3755,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,FREEPORT SENIOR HIGH SCHOOL                                                                         ,WALTON      ,40.01810054
462,77,3756,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,FREEPORT MIDDLE SCHOOL                                                                              ,WALTON      ,38.78187797
463,77,3757,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,VAN R. BUTLER ELEMENTARY SCHOOL                                                                     ,WALTON      ,40.69626491
464,77,3758,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,EMERALD COAST MIDDLE SCHOOL                                                                         ,WALTON      ,32.57998854
465,77,3759,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,SOUTH WALTON HIGH SCHOOL                                                                            ,WALTON      ,36.7019961
466,77,3760,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,DUNE LAKES ELEMENTARY SCHOOL                                                                        ,WALTON      ,30.13069813
467,77,3761,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WALTON MIDDLE SCHOOL                                                                                ,WALTON      ,48.50954143
468,77,3766,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,FREEPORT ELEMENTARY SCHOOL                                                                          ,WALTON      ,37.79224053
469,77,3767,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,BAY SCHOOL                                                                                          ,WALTON      ,33.04630972
470,77,3768,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,SEASIDE NEIGHBORHOOD SCHOOL                                                                         ,WALTON      ,32.84306364
471,77,3769,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,"WALTON ACADEMY, INC.                                                                                ",WALTON      ,48.30073396
472,77,3770,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,CHIPLEY HIGH SCHOOL                                                                                 ,WASHINGTON  ,42.44137573
473,77,3771,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,KATE M. SMITH ELEMENTARY SCHOOL                                                                     ,WASHINGTON  ,43.07347909
474,77,3772,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,VERNON HIGH SCHOOL                                                                                  ,WASHINGTON  ,31.8337993
475,77,3773,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,VERNON MIDDLE SCHOOL                                                                                ,WASHINGTON  ,32.45656273
476,77,3774,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,ROULHAC MIDDLE SCHOOL                                                                               ,WASHINGTON  ,42.44692956
477,77,3775,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,42.44692956
478,77,3776,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,VERNON ELEMENTARY SCHOOL                                                                            ,WASHINGTON  ,33.21887526
479,77,3777,MARGARET K. LEWIS IN MILLVILLE                                                                      ,BAY         ,WASHINGTON INSTITUTE FOR SPECIALIZED EDUCATION                                                      ,WASHINGTON  ,43.7656122
480,78,537,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,40.1859214
481,78,538,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,CARR ELEMENTARY & MIDDLE SCHOOL                                                                     ,CALHOUN     ,32.17006227
482,78,539,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,39.58452411
483,78,1874,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,BETHLEHEM HIGH SCHOOL                                                                               ,HOLMES      ,48.29683463
484,78,1878,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,BONIFAY K-8 SCHOOL                                                                                  ,HOLMES      ,38.44738594
485,78,1909,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,MARIANNA K-8 SCHOOL                                                                                 ,JACKSON     ,49.26659262
486,78,1914,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,HOPE SCHOOL                                                                                         ,JACKSON     ,43.44941051
487,78,1915,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,JACKSON ALTERNATIVE SCHOOL                                                                          ,JACKSON     ,43.6649571
488,78,1919,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,DIST WIDE GIFTED PROGRAM                                                                            ,JACKSON     ,45.61404389
489,78,2153,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,W. R. TOLAR K-8 SCHOOL                                                                              ,LIBERTY     ,40.58354032
490,78,2392,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,DESTIN MIDDLE SCHOOL                                                                                ,OKALOOSA    ,47.44385851
491,78,3756,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,FREEPORT MIDDLE SCHOOL                                                                              ,WALTON      ,34.16538623
492,78,3758,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,EMERALD COAST MIDDLE SCHOOL                                                                         ,WALTON      ,28.8761001
493,78,3761,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,WALTON MIDDLE SCHOOL                                                                                ,WALTON      ,43.17797371
494,78,3765,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,WALTON INITIATIVE FOR SUCCESS IN EDUCATION (WISE)                                                   ,WALTON      ,45.15697504
495,78,3773,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,VERNON MIDDLE SCHOOL                                                                                ,WASHINGTON  ,26.91467768
496,78,3774,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,ROULHAC MIDDLE SCHOOL                                                                               ,WASHINGTON  ,37.34940359
497,78,3775,MOWAT MIDDLE SCHOOL                                                                                 ,BAY         ,WASHINGTON ACADEMY OF VARYING EXCEPTIONALITIES (WAVE)                                               ,WASHINGTON  ,37.34940359
498,79,537,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,BLOUNTSTOWN HIGH SCHOOL                                                                             ,CALHOUN     ,40.03549821
499,79,539,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,ALTHA PUBLIC SCHOOL                                                                                 ,CALHOUN     ,40.51206705
500,79,1514,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,PORT ST. JOE HIGH SCHOOL                                                                            ,GULF        ,32.48490353
501,79,1515,RUTHERFORD HIGH SCHOOL                                                                              ,BAY         ,WEWAHITCHKA HIGH SCHOOL                                                                             ,GULF        ,25.7849802
